src,tic_id,toi_id,Disposition,RA,Dec,Tmag,Tmag Err,Epoc,Epoc Err,Period,Period Err,Duration,Duration Err,Transit Depth,Transit Depth Err,Sectors
qlp,218795833,.01,0,,,,,,,,,,,,,48
qlp,219015370,.01,0,,,,,,,,,,,,,48
qlp,219113246,.01,0,,,,,,,,,,,,,48
qlp,219164808,.01,0,,,,,,,,,,,,,48
qlp,219175972,.01,0,,,,,,,,,,,,,48
qlp,219187649,.01,0,,,,,,,,,,,,,48
qlp,219189765,.01,0,,,,,,,,,,,,,48
qlp,219205407,.01,0,,,,,,,,,,,,,48
qlp,219208037,.01,0,,,,,,,,,,,,,48
qlp,219239945,.01,0,,,,,,,,,,,,,48
qlp,219253008,.01,0,,,,,,,,,,,,,48
qlp,219306934,.01,0,,,,,,,,,,,,,48
qlp,219338557,.01,0,,,,,,,,,,,,,48
qlp,219345200,.01,0,,,,,,,,,,,,,48
qlp,219379012,.01,0,,,,,,,,,,,,,48
qlp,219388773,.01,0,,,,,,,,,,,,,48
qlp,219401954,.01,0,,,,,,,,,,,,,48
qlp,219436394,.01,0,,,,,,,,,,,,,48
qlp,219501568,.01,0,,,,,,,,,,,,,48
qlp,219508169,.01,0,,,,,,,,,,,,,48
qlp,219698776,.01,0,,,,,,,,,,,,,48
qlp,219698950,.01,0,,,,,,,,,,,,,48
qlp,219762508,.01,0,,,,,,,,,,,,,48
qlp,219821826,.01,0,,,,,,,,,,,,,48
qlp,219850915,.01,0,,,,,,,,,,,,,48
qlp,219852584,.01,0,,,,,,,,,,,,,48
qlp,219854185,.01,0,,,,,,,,,,,,,48
qlp,219857012,.01,0,,,,,,,,,,,,,48
qlp,219866209,.01,0,,,,,,,,,,,,,48
qlp,219879302,.01,0,,,,,,,,,,,,,48
qlp,220016044,.01,0,,,,,,,,,,,,,48
qlp,220029715,.01,0,,,,,,,,,,,,,48
qlp,220396259,.01,0,,,,,,,,,,,,,48
qlp,220435095,.01,0,,,,,,,,,,,,,48
qlp,220475245,.01,0,,,,,,,,,,,,,48
qlp,220479565,.01,0,,,,,,,,,,,,,48
qlp,224225541,.01,0,,,,,,,,,,,,,48
qlp,224245334,.01,0,,,,,,,,,,,,,48
qlp,224297258,.01,0,,,,,,,,,,,,,48
qlp,224298134,.01,0,,,,,,,,,,,,,48
qlp,224601047,.01,0,,,,,,,,,,,,,48
qlp,228381868,.01,0,,,,,,,,,,,,,48
qlp,228507250,.01,0,,,,,,,,,,,,,48
qlp,229047362,.01,0,,,,,,,,,,,,,48
qlp,229091748,.01,0,,,,,,,,,,,,,48
qlp,229141709,.01,0,,,,,,,,,,,,,48
qlp,229384040,.01,0,,,,,,,,,,,,,48
qlp,229400092,.01,0,,,,,,,,,,,,,48
qlp,229455001,.01,0,,,,,,,,,,,,,48
qlp,229490898,.01,0,,,,,,,,,,,,,48
qlp,229510866,.01,0,,,,,,,,,,,,,48
qlp,229536616,.01,0,,,,,,,,,,,,,48
qlp,229581160,.01,0,,,,,,,,,,,,,48
qlp,229586455,.01,0,,,,,,,,,,,,,48
qlp,229605891,.01,0,,,,,,,,,,,,,48
qlp,229639351,.01,0,,,,,,,,,,,,,48
qlp,229671380,.01,0,,,,,,,,,,,,,48
qlp,229715760,.01,0,,,,,,,,,,,,,48
qlp,229742722,.01,0,,,,,,,,,,,,,48
qlp,229750058,.01,0,,,,,,,,,,,,,48
qlp,229770036,.01,0,,,,,,,,,,,,,48
qlp,229781583,.01,0,,,,,,,,,,,,,48
qlp,229787062,.01,0,,,,,,,,,,,,,48
qlp,229791084,.01,0,,,,,,,,,,,,,48
qlp,229811538,.01,0,,,,,,,,,,,,,48
qlp,229938290,.01,0,,,,,,,,,,,,,48
qlp,230001847,.01,0,,,,,,,,,,,,,48
qlp,230017324,.01,0,,,,,,,,,,,,,48
qlp,230017325,.01,0,,,,,,,,,,,,,48
qlp,230086768,.01,0,,,,,,,,,,,,,48
qlp,230087585,.01,0,,,,,,,,,,,,,48
qlp,230088370,.01,0,,,,,,,,,,,,,48
qlp,230127302,.01,0,,,,,,,,,,,,,48
qlp,230129753,.01,0,,,,,,,,,,,,,48
qlp,230375747,.01,0,,,,,,,,,,,,,48
qlp,230377505,.01,0,,,,,,,,,,,,,48
qlp,230386397,.01,0,,,,,,,,,,,,,48
qlp,230388132,.01,0,,,,,,,,,,,,,48
qlp,230982885,.01,0,,,,,,,,,,,,,48
qlp,231063955,.01,0,,,,,,,,,,,,,48
qlp,231081369,.01,0,,,,,,,,,,,,,48
qlp,231289421,.01,0,,,,,,,,,,,,,48
qlp,231297123,.01,0,,,,,,,,,,,,,48
qlp,231630147,.01,0,,,,,,,,,,,,,48
qlp,231663901,.01,0,,,,,,,,,,,,,48
qlp,231670397,.01,0,,,,,,,,,,,,,48
qlp,231702397,.01,0,,,,,,,,,,,,,48
qlp,231736113,.01,0,,,,,,,,,,,,,48
qlp,231850364,.01,0,,,,,,,,,,,,,48
qlp,232038798,.01,0,,,,,,,,,,,,,48
qlp,232079930,.01,0,,,,,,,,,,,,,48
qlp,232540264,.01,0,,,,,,,,,,,,,48
qlp,232568235,.01,0,,,,,,,,,,,,,48
qlp,232603560,.01,0,,,,,,,,,,,,,48
qlp,232612416,.01,0,,,,,,,,,,,,,48
qlp,232641326,.01,0,,,,,,,,,,,,,48
qlp,232679662,.01,0,,,,,,,,,,,,,48
qlp,232967440,.01,0,,,,,,,,,,,,,48
qlp,232967666,.01,0,,,,,,,,,,,,,48
qlp,232976128,.01,0,,,,,,,,,,,,,48
qlp,232982558,.01,0,,,,,,,,,,,,,48
qlp,232982938,.01,0,,,,,,,,,,,,,48
qlp,233047097,.01,0,,,,,,,,,,,,,48
qlp,233053554,.01,0,,,,,,,,,,,,,48
qlp,233059608,.01,0,,,,,,,,,,,,,48
qlp,233068569,.01,0,,,,,,,,,,,,,48
qlp,233078665,.01,0,,,,,,,,,,,,,48
qlp,233087860,.01,0,,,,,,,,,,,,,48
qlp,233120979,.01,0,,,,,,,,,,,,,48
qlp,233188747,.01,0,,,,,,,,,,,,,48
qlp,233211762,.01,0,,,,,,,,,,,,,48
qlp,233390838,.01,0,,,,,,,,,,,,,48
qlp,233497719,.01,0,,,,,,,,,,,,,48
qlp,233503636,.01,0,,,,,,,,,,,,,48
qlp,233541860,.01,0,,,,,,,,,,,,,48
qlp,233681149,.01,0,,,,,,,,,,,,,48
qlp,233684822,.01,0,,,,,,,,,,,,,48
qlp,233719215,.01,0,,,,,,,,,,,,,48
qlp,233720539,.01,0,,,,,,,,,,,,,48
qlp,233735068,.01,0,,,,,,,,,,,,,48
qlp,233823679,.01,0,,,,,,,,,,,,,48
qlp,233948455,.01,0,,,,,,,,,,,,,48
qlp,233951353,.01,0,,,,,,,,,,,,,48
qlp,233953967,.01,0,,,,,,,,,,,,,48
qlp,233964642,.01,0,,,,,,,,,,,,,48
qlp,234112540,.01,0,,,,,,,,,,,,,48
qlp,234330672,.01,0,,,,,,,,,,,,,48
qlp,234489976,.01,0,,,,,,,,,,,,,48
qlp,234519192,.01,0,,,,,,,,,,,,,48
qlp,234523599,.01,0,,,,,,,,,,,,,48
qlp,234825296,.01,0,,,,,,,,,,,,,48
qlp,234994474,.01,0,,,,,,,,,,,,,48
qlp,235037761,.01,0,,,,,,,,,,,,,48
qlp,235683377,.01,0,,,,,,,,,,,,,48
qlp,235684392,.01,0,,,,,,,,,,,,,48
qlp,235902467,.01,0,,,,,,,,,,,,,48
qlp,235905185,.01,0,,,,,,,,,,,,,48
qlp,235937532,.01,0,,,,,,,,,,,,,48
qlp,236312126,.01,0,,,,,,,,,,,,,48
qlp,236387002,.01,0,,,,,,,,,,,,,48
qlp,236445129,.01,0,,,,,,,,,,,,,48
qlp,236714379,.01,0,,,,,,,,,,,,,48
qlp,236775063,.01,0,,,,,,,,,,,,,48
qlp,236815160,.01,0,,,,,,,,,,,,,48
qlp,236887394,.01,0,,,,,,,,,,,,,48
qlp,237086564,.01,0,,,,,,,,,,,,,48
qlp,237101326,.01,0,,,,,,,,,,,,,48
qlp,237104103,.01,0,,,,,,,,,,,,,48
qlp,237184773,.01,0,,,,,,,,,,,,,48
qlp,237185205,.01,0,,,,,,,,,,,,,48
qlp,237200747,.01,0,,,,,,,,,,,,,48
qlp,237205154,.01,0,,,,,,,,,,,,,48
qlp,237221436,.01,0,,,,,,,,,,,,,48
qlp,237222864,.01,0,,,,,,,,,,,,,48
qlp,237320326,.01,0,,,,,,,,,,,,,48
qlp,237751146,.01,0,,,,,,,,,,,,,48
qlp,237808867,.01,0,,,,,,,,,,,,,48
qlp,237885040,.01,0,,,,,,,,,,,,,48
qlp,237913194,.01,0,,,,,,,,,,,,,48
qlp,237922465,.01,0,,,,,,,,,,,,,48
qlp,237924601,.01,0,,,,,,,,,,,,,48
qlp,237928815,.01,0,,,,,,,,,,,,,48
qlp,238004786,.01,0,,,,,,,,,,,,,48
qlp,238059180,.01,0,,,,,,,,,,,,,48
qlp,238061845,.01,0,,,,,,,,,,,,,48
qlp,238086647,.01,0,,,,,,,,,,,,,48
qlp,238171173,.01,0,,,,,,,,,,,,,48
qlp,238176110,.01,0,,,,,,,,,,,,,48
qlp,238197638,.01,0,,,,,,,,,,,,,48
qlp,238197709,.01,0,,,,,,,,,,,,,48
qlp,238374636,.01,0,,,,,,,,,,,,,48
qlp,238542895,.01,0,,,,,,,,,,,,,48
qlp,238586172,.01,0,,,,,,,,,,,,,48
qlp,238597883,.01,0,,,,,,,,,,,,,48
qlp,238932509,.01,0,,,,,,,,,,,,,48
qlp,239134248,.01,0,,,,,,,,,,,,,48
qlp,239136269,.01,0,,,,,,,,,,,,,48
qlp,239154970,.01,0,,,,,,,,,,,,,48
qlp,239332587,.01,0,,,,,,,,,,,,,48
qlp,239816546,.01,0,,,,,,,,,,,,,48
qlp,240148934,.01,0,,,,,,,,,,,,,48
qlp,240681314,.01,0,,,,,,,,,,,,,48
qlp,240968774,.01,0,,,,,,,,,,,,,48
qlp,241173474,.01,0,,,,,,,,,,,,,48
qlp,241196395,.01,0,,,,,,,,,,,,,48
qlp,241225337,.01,0,,,,,,,,,,,,,48
qlp,242083025,.01,0,,,,,,,,,,,,,48
qlp,242120884,.01,0,,,,,,,,,,,,,48
qlp,242536549,.01,0,,,,,,,,,,,,,48
qlp,243014114,.01,0,,,,,,,,,,,,,48
qlp,243185500,.01,0,,,,,,,,,,,,,48
qlp,243200602,.01,0,,,,,,,,,,,,,48
qlp,243244680,.01,0,,,,,,,,,,,,,48
qlp,243297296,.01,0,,,,,,,,,,,,,48
qlp,243333538,.01,0,,,,,,,,,,,,,48
qlp,243335710,.01,0,,,,,,,,,,,,,48
qlp,244161191,.01,0,,,,,,,,,,,,,48
qlp,248075138,.01,0,,,,,,,,,,,,,48
qlp,248111245,.01,0,,,,,,,,,,,,,48
qlp,248250955,.01,0,,,,,,,,,,,,,48
qlp,248387177,.01,0,,,,,,,,,,,,,48
qlp,248391319,.01,0,,,,,,,,,,,,,48
qlp,248434716,.01,0,,,,,,,,,,,,,48
qlp,248434780,.01,0,,,,,,,,,,,,,48
qlp,249067445,.01,0,,,,,,,,,,,,,48
qlp,250386181,.01,0,,,,,,,,,,,,,48
qlp,250484865,.01,0,,,,,,,,,,,,,48
qlp,251094370,.01,0,,,,,,,,,,,,,48
qlp,251848941,.01,0,,,,,,,,,,,,,48
qlp,251852984,.01,0,,,,,,,,,,,,,48
qlp,251855940,.01,0,,,,,,,,,,,,,48
qlp,251878904,.01,0,,,,,,,,,,,,,48
qlp,252474634,.01,0,,,,,,,,,,,,,48
qlp,252479260,.01,0,,,,,,,,,,,,,48
qlp,253044312,.01,0,,,,,,,,,,,,,48
qlp,253132689,.01,0,,,,,,,,,,,,,48
qlp,253434221,.01,0,,,,,,,,,,,,,48
qlp,253728991,.01,0,,,,,,,,,,,,,48
qlp,253990973,.01,0,,,,,,,,,,,,,48
qlp,254113311,.01,0,,,,,,,,,,,,,48
qlp,255704097,.01,0,,,,,,,,,,,,,48
qlp,255760319,.01,0,,,,,,,,,,,,,48
qlp,255930614,.01,0,,,,,,,,,,,,,48
qlp,256364928,.01,0,,,,,,,,,,,,,48
qlp,256621916,.01,0,,,,,,,,,,,,,48
qlp,256783784,.01,0,,,,,,,,,,,,,48
qlp,256886630,.01,0,,,,,,,,,,,,,48
qlp,257060897,.01,0,,,,,,,,,,,,,48
qlp,257241363,.01,0,,,,,,,,,,,,,48
qlp,257567854,.01,0,,,,,,,,,,,,,48
qlp,257605131,.01,0,,,,,,,,,,,,,48
qlp,257774438,.01,0,,,,,,,,,,,,,48
qlp,258402425,.01,0,,,,,,,,,,,,,48
qlp,258510872,.01,0,,,,,,,,,,,,,48
qlp,258777137,.01,0,,,,,,,,,,,,,48
qlp,258796169,.01,0,,,,,,,,,,,,,48
qlp,258801269,.01,0,,,,,,,,,,,,,48
qlp,258804746,.01,0,,,,,,,,,,,,,48
qlp,258871793,.01,0,,,,,,,,,,,,,48
qlp,258920431,.01,0,,,,,,,,,,,,,48
qlp,259126549,.01,0,,,,,,,,,,,,,48
qlp,259129875,.01,0,,,,,,,,,,,,,48
qlp,259168516,.01,0,,,,,,,,,,,,,48
qlp,259230140,.01,0,,,,,,,,,,,,,48
qlp,259353953,.01,0,,,,,,,,,,,,,48
qlp,259377017,.01,0,,,,,,,,,,,,,48
qlp,259389219,.01,0,,,,,,,,,,,,,48
qlp,259511357,.01,0,,,,,,,,,,,,,48
qlp,259592689,.01,0,,,,,,,,,,,,,48
qlp,259701242,.01,0,,,,,,,,,,,,,48
qlp,260043723,.01,0,,,,,,,,,,,,,48
qlp,260128333,.01,0,,,,,,,,,,,,,48
qlp,260130483,.01,0,,,,,,,,,,,,,48
qlp,260271203,.01,0,,,,,,,,,,,,,48
qlp,260298958,.01,0,,,,,,,,,,,,,48
qlp,260304296,.01,0,,,,,,,,,,,,,48
qlp,260304800,.01,0,,,,,,,,,,,,,48
qlp,260417932,.01,0,,,,,,,,,,,,,48
qlp,260476837,.01,0,,,,,,,,,,,,,48
qlp,260609205,.01,0,,,,,,,,,,,,,48
qlp,260647166,.01,0,,,,,,,,,,,,,48
qlp,260708537,.01,0,,,,,,,,,,,,,48
qlp,260797169,.01,0,,,,,,,,,,,,,48
qlp,260985861,.01,0,,,,,,,,,,,,,48
qlp,261108236,.01,0,,,,,,,,,,,,,48
qlp,261136679,.01,0,,,,,,,,,,,,,48
qlp,261257684,.01,0,,,,,,,,,,,,,48
qlp,261258875,.01,0,,,,,,,,,,,,,48
qlp,261369656,.01,0,,,,,,,,,,,,,48
qlp,261867566,.01,0,,,,,,,,,,,,,48
qlp,262435954,.01,0,,,,,,,,,,,,,48
qlp,262471759,.01,0,,,,,,,,,,,,,48
qlp,262530407,.01,0,,,,,,,,,,,,,48
qlp,262530873,.01,0,,,,,,,,,,,,,48
qlp,262662119,.01,0,,,,,,,,,,,,,48
qlp,262715204,.01,0,,,,,,,,,,,,,48
qlp,262746281,.01,0,,,,,,,,,,,,,48
qlp,262880065,.01,0,,,,,,,,,,,,,48
qlp,263003176,.01,0,,,,,,,,,,,,,48
qlp,263075864,.01,0,,,,,,,,,,,,,48
qlp,263179590,.01,0,,,,,,,,,,,,,48
qlp,264508014,.01,0,,,,,,,,,,,,,48
qlp,264544388,.01,0,,,,,,,,,,,,,48
qlp,264678534,.01,0,,,,,,,,,,,,,48
qlp,265077027,.01,0,,,,,,,,,,,,,48
qlp,265146266,.01,0,,,,,,,,,,,,,48
qlp,266593143,.01,0,,,,,,,,,,,,,48
qlp,266980320,.01,0,,,,,,,,,,,,,48
qlp,267263253,.01,0,,,,,,,,,,,,,48
qlp,267484653,.01,0,,,,,,,,,,,,,48
qlp,267489265,.01,0,,,,,,,,,,,,,48
qlp,267527924,.01,0,,,,,,,,,,,,,48
qlp,267545252,.01,0,,,,,,,,,,,,,48
qlp,267561446,.01,0,,,,,,,,,,,,,48
qlp,267572272,.01,0,,,,,,,,,,,,,48
qlp,267574918,.01,0,,,,,,,,,,,,,48
qlp,268301217,.01,0,,,,,,,,,,,,,48
qlp,268334473,.01,0,,,,,,,,,,,,,48
qlp,268371979,.01,0,,,,,,,,,,,,,48
qlp,268403451,.01,0,,,,,,,,,,,,,48
qlp,268604331,.01,0,,,,,,,,,,,,,48
qlp,268644785,.01,0,,,,,,,,,,,,,48
qlp,268766053,.01,0,,,,,,,,,,,,,48
qlp,268823307,.01,0,,,,,,,,,,,,,48
qlp,268914377,.01,0,,,,,,,,,,,,,48
qlp,268924036,.01,0,,,,,,,,,,,,,48
qlp,269269546,.01,0,,,,,,,,,,,,,48
qlp,269400980,.01,0,,,,,,,,,,,,,48
qlp,269450900,.01,0,,,,,,,,,,,,,48
qlp,269558487,.01,0,,,,,,,,,,,,,48
qlp,269701147,.01,0,,,,,,,,,,,,,48
qlp,269850928,.01,0,,,,,,,,,,,,,48
qlp,269892793,.01,0,,,,,,,,,,,,,48
qlp,270219048,.01,0,,,,,,,,,,,,,48
qlp,270341214,.01,0,,,,,,,,,,,,,48
qlp,270342589,.01,0,,,,,,,,,,,,,48
qlp,270380593,.01,0,,,,,,,,,,,,,48
qlp,270468559,.01,0,,,,,,,,,,,,,48
qlp,270472265,.01,0,,,,,,,,,,,,,48
qlp,270507305,.01,0,,,,,,,,,,,,,48
qlp,270515566,.01,0,,,,,,,,,,,,,48
qlp,270604417,.01,0,,,,,,,,,,,,,48
qlp,270841724,.01,0,,,,,,,,,,,,,48
qlp,271042217,.01,0,,,,,,,,,,,,,48
qlp,271168962,.01,0,,,,,,,,,,,,,48
qlp,271169413,.01,0,,,,,,,,,,,,,48
qlp,271354351,.01,0,,,,,,,,,,,,,48
qlp,271478281,.01,0,,,,,,,,,,,,,48
qlp,271581073,.01,0,,,,,,,,,,,,,48
qlp,271722899,.01,0,,,,,,,,,,,,,48
qlp,271806353,.01,0,,,,,,,,,,,,,48
qlp,271891552,.01,0,,,,,,,,,,,,,48
qlp,271893367,.01,0,,,,,,,,,,,,,48
qlp,271900960,.01,0,,,,,,,,,,,,,48
qlp,272086159,.01,0,,,,,,,,,,,,,48
qlp,272167060,.01,0,,,,,,,,,,,,,48
qlp,272211398,.01,0,,,,,,,,,,,,,48
qlp,272212970,.01,0,,,,,,,,,,,,,48
qlp,272213425,.01,0,,,,,,,,,,,,,48
qlp,272236017,.01,0,,,,,,,,,,,,,48
qlp,272672133,.01,0,,,,,,,,,,,,,48
qlp,272707711,.01,0,,,,,,,,,,,,,48
qlp,272758199,.01,0,,,,,,,,,,,,,48
qlp,272785423,.01,0,,,,,,,,,,,,,48
qlp,273231214,.01,0,,,,,,,,,,,,,48
qlp,273695332,.01,0,,,,,,,,,,,,,48
qlp,274138511,.01,0,,,,,,,,,,,,,48
qlp,274151135,.01,0,,,,,,,,,,,,,48
qlp,274194927,.01,0,,,,,,,,,,,,,48
qlp,274662200,.01,0,,,,,,,,,,,,,48
qlp,274762761,.01,0,,,,,,,,,,,,,48
qlp,275248683,.01,0,,,,,,,,,,,,,48
qlp,275384718,.01,0,,,,,,,,,,,,,48
qlp,276128561,.01,0,,,,,,,,,,,,,48
qlp,277014266,.01,0,,,,,,,,,,,,,48
qlp,277099925,.01,0,,,,,,,,,,,,,48
qlp,277103955,.01,0,,,,,,,,,,,,,48
qlp,277507814,.01,0,,,,,,,,,,,,,48
qlp,277634430,.01,0,,,,,,,,,,,,,48
qlp,277683130,.01,0,,,,,,,,,,,,,48
qlp,277871306,.01,0,,,,,,,,,,,,,48
qlp,277890574,.01,0,,,,,,,,,,,,,48
qlp,278138619,.01,0,,,,,,,,,,,,,48
qlp,278198753,.01,0,,,,,,,,,,,,,48
qlp,278199349,.01,0,,,,,,,,,,,,,48
qlp,278348461,.01,0,,,,,,,,,,,,,48
qlp,278415929,.01,0,,,,,,,,,,,,,48
qlp,278683844,.01,0,,,,,,,,,,,,,48
qlp,278866211,.01,0,,,,,,,,,,,,,48
qlp,278895705,.01,0,,,,,,,,,,,,,48
qlp,279251651,.01,0,,,,,,,,,,,,,48
qlp,279327604,.01,0,,,,,,,,,,,,,48
qlp,279425357,.01,0,,,,,,,,,,,,,48
qlp,279740441,.01,0,,,,,,,,,,,,,48
qlp,279741379,.01,0,,,,,,,,,,,,,48
qlp,279999655,.01,0,,,,,,,,,,,,,48
qlp,280031353,.01,0,,,,,,,,,,,,,48
qlp,280095254,.01,0,,,,,,,,,,,,,48
qlp,280097543,.01,0,,,,,,,,,,,,,48
qlp,280206394,.01,0,,,,,,,,,,,,,48
qlp,280210963,.01,0,,,,,,,,,,,,,48
qlp,280437559,.01,0,,,,,,,,,,,,,48
qlp,280803917,.01,0,,,,,,,,,,,,,48
qlp,280830734,.01,0,,,,,,,,,,,,,48
qlp,281459670,.01,0,,,,,,,,,,,,,48
qlp,281541555,.01,0,,,,,,,,,,,,,48
qlp,281575427,.01,0,,,,,,,,,,,,,48
qlp,281716779,.01,0,,,,,,,,,,,,,48
qlp,281731203,.01,0,,,,,,,,,,,,,48
qlp,281837575,.01,0,,,,,,,,,,,,,48
qlp,281885301,.01,0,,,,,,,,,,,,,48
qlp,281909674,.01,0,,,,,,,,,,,,,48
qlp,281924357,.01,0,,,,,,,,,,,,,48
qlp,281979481,.01,0,,,,,,,,,,,,,48
qlp,282498590,.01,0,,,,,,,,,,,,,48
qlp,282576340,.01,0,,,,,,,,,,,,,48
qlp,283307274,.01,0,,,,,,,,,,,,,48
qlp,283722336,.01,0,,,,,,,,,,,,,48
qlp,284173938,.01,0,,,,,,,,,,,,,48
qlp,284174392,.01,0,,,,,,,,,,,,,48
qlp,284288080,.01,0,,,,,,,,,,,,,48
qlp,284326455,.01,0,,,,,,,,,,,,,48
qlp,284441182,.01,0,,,,,,,,,,,,,48
qlp,284450803,.01,0,,,,,,,,,,,,,48
qlp,284475976,.01,0,,,,,,,,,,,,,48
qlp,284679064,.01,0,,,,,,,,,,,,,48
qlp,284738182,.01,0,,,,,,,,,,,,,48
qlp,284747017,.01,0,,,,,,,,,,,,,48
qlp,285048486,.01,0,,,,,,,,,,,,,48
qlp,286094277,.01,0,,,,,,,,,,,,,48
qlp,286355915,.01,0,,,,,,,,,,,,,48
qlp,286864983,.01,0,,,,,,,,,,,,,48
qlp,286865921,.01,0,,,,,,,,,,,,,48
qlp,286916251,.01,0,,,,,,,,,,,,,48
qlp,286923464,.01,0,,,,,,,,,,,,,48
qlp,287080092,.01,0,,,,,,,,,,,,,48
qlp,287190564,.01,0,,,,,,,,,,,,,48
qlp,287196418,.01,0,,,,,,,,,,,,,48
qlp,287225295,.01,0,,,,,,,,,,,,,48
qlp,287231664,.01,0,,,,,,,,,,,,,48
qlp,287256467,.01,0,,,,,,,,,,,,,48
qlp,287474726,.01,0,,,,,,,,,,,,,48
qlp,287563610,.01,0,,,,,,,,,,,,,48
qlp,288132261,.01,0,,,,,,,,,,,,,48
qlp,288185138,.01,0,,,,,,,,,,,,,48
qlp,288242606,.01,0,,,,,,,,,,,,,48
qlp,288391628,.01,0,,,,,,,,,,,,,48
qlp,288636342,.01,0,,,,,,,,,,,,,48
qlp,288636599,.01,0,,,,,,,,,,,,,48
qlp,288735205,.01,0,,,,,,,,,,,,,48
qlp,289164482,.01,0,,,,,,,,,,,,,48
qlp,289535142,.01,0,,,,,,,,,,,,,48
qlp,289539327,.01,0,,,,,,,,,,,,,48
qlp,289661991,.01,0,,,,,,,,,,,,,48
qlp,289793076,.01,0,,,,,,,,,,,,,48
qlp,289988797,.01,0,,,,,,,,,,,,,48
qlp,290036495,.01,0,,,,,,,,,,,,,48
qlp,290131778,.01,0,,,,,,,,,,,,,48
qlp,290348383,.01,0,,,,,,,,,,,,,48
qlp,291555748,.01,0,,,,,,,,,,,,,48
qlp,292321872,.01,0,,,,,,,,,,,,,48
qlp,293435336,.01,0,,,,,,,,,,,,,48
qlp,293457754,.01,0,,,,,,,,,,,,,48
qlp,293567206,.01,0,,,,,,,,,,,,,48
qlp,293612446,.01,0,,,,,,,,,,,,,48
qlp,293617835,.01,0,,,,,,,,,,,,,48
qlp,293687315,.01,0,,,,,,,,,,,,,48
qlp,293708935,.01,0,,,,,,,,,,,,,48
qlp,293853437,.01,0,,,,,,,,,,,,,48
qlp,293954617,.01,0,,,,,,,,,,,,,48
qlp,294090620,.01,0,,,,,,,,,,,,,48
qlp,294179385,.01,0,,,,,,,,,,,,,48
qlp,294301883,.01,0,,,,,,,,,,,,,48
qlp,294395926,.01,0,,,,,,,,,,,,,48
qlp,294500964,.01,0,,,,,,,,,,,,,48
qlp,294869729,.01,0,,,,,,,,,,,,,48
qlp,295354126,.01,0,,,,,,,,,,,,,48
qlp,295541511,.01,0,,,,,,,,,,,,,48
qlp,295562522,.01,0,,,,,,,,,,,,,48
qlp,296739893,.01,0,,,,,,,,,,,,,48
qlp,296780789,.01,0,,,,,,,,,,,,,48
qlp,297967252,.01,0,,,,,,,,,,,,,48
qlp,298372701,.01,0,,,,,,,,,,,,,48
qlp,298647682,.01,0,,,,,,,,,,,,,48
qlp,298663873,.01,0,,,,,,,,,,,,,48
qlp,298666530,.01,0,,,,,,,,,,,,,48
qlp,299023386,.01,0,,,,,,,,,,,,,48
qlp,299158887,.01,0,,,,,,,,,,,,,48
qlp,299220166,.01,0,,,,,,,,,,,,,48
qlp,299780329,.01,0,,,,,,,,,,,,,48
qlp,299798795,.01,0,,,,,,,,,,,,,48
qlp,299799658,.01,0,,,,,,,,,,,,,48
qlp,299897516,.01,0,,,,,,,,,,,,,48
qlp,300038935,.01,0,,,,,,,,,,,,,48
qlp,300293197,.01,0,,,,,,,,,,,,,48
qlp,300579472,.01,0,,,,,,,,,,,,,48
qlp,300599466,.01,0,,,,,,,,,,,,,48
qlp,300810086,.01,0,,,,,,,,,,,,,48
qlp,300871545,.01,0,,,,,,,,,,,,,48
qlp,301051430,.01,0,,,,,,,,,,,,,48
qlp,301160638,.01,0,,,,,,,,,,,,,48
qlp,301289516,.01,0,,,,,,,,,,,,,48
qlp,302333151,.01,0,,,,,,,,,,,,,48
qlp,302381397,.01,0,,,,,,,,,,,,,48
qlp,302518439,.01,0,,,,,,,,,,,,,48
qlp,302659412,.01,0,,,,,,,,,,,,,48
qlp,302773669,.01,0,,,,,,,,,,,,,48
qlp,302895996,.01,0,,,,,,,,,,,,,48
qlp,303204165,.01,0,,,,,,,,,,,,,48
qlp,303317324,.01,0,,,,,,,,,,,,,48
qlp,303523128,.01,0,,,,,,,,,,,,,48
qlp,304021498,.01,0,,,,,,,,,,,,,48
qlp,304042899,.01,0,,,,,,,,,,,,,48
qlp,305048116,.01,0,,,,,,,,,,,,,48
qlp,305424003,.01,0,,,,,,,,,,,,,48
qlp,305767364,.01,0,,,,,,,,,,,,,48
qlp,305943739,.01,0,,,,,,,,,,,,,48
qlp,306263608,.01,0,,,,,,,,,,,,,48
qlp,306362738,.01,0,,,,,,,,,,,,,48
qlp,306510653,.01,0,,,,,,,,,,,,,48
qlp,306955329,.01,0,,,,,,,,,,,,,48
qlp,306996324,.01,0,,,,,,,,,,,,,48
qlp,307111282,.01,0,,,,,,,,,,,,,48
qlp,307210830,.01,0,,,,,,,,,,,,,48
qlp,307610438,.01,0,,,,,,,,,,,,,48
qlp,307733361,.01,0,,,,,,,,,,,,,48
qlp,307734817,.01,0,,,,,,,,,,,,,48
qlp,307809773,.01,0,,,,,,,,,,,,,48
qlp,307915084,.01,0,,,,,,,,,,,,,48
qlp,307956397,.01,0,,,,,,,,,,,,,48
qlp,308034948,.01,0,,,,,,,,,,,,,48
qlp,308050066,.01,0,,,,,,,,,,,,,48
qlp,308073360,.01,0,,,,,,,,,,,,,48
qlp,308098254,.01,0,,,,,,,,,,,,,48
qlp,308172249,.01,0,,,,,,,,,,,,,48
